rating,specs_score,likes,disp_diag,camera,storage,ram,battery_capacity,disp_height,disp_width,oper_syst_vers,year_of_release,log_price,density,Other_oper_syst,battery_type_LiPo,brand_BlackBerry,brand_Cubot,brand_Gionee,brand_Google,brand_HTC,brand_Honor,brand_Hotwav,brand_Huawei,brand_Infinix,brand_LG,brand_Lava,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo,brand_Xiaomi,hat_log_price
4.0,49,4,5.71,5.0,64.0,3.0,3020.0,1520.0,720.0,9,2019,10.909015515680611,191663.74781085816,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.484115777211425
4.0,90,5,6.5,16.0,64.0,6.0,4000.0,2400.0,1080.0,10,2020,10.909015515680611,398769.23076923075,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.800891074931696
5.0,100,3,6.53,32.0,256.0,8.0,4000.0,2400.0,1080.0,10,2020,10.909015515680611,396937.21286370594,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.490040982372497
3.5,60,7,6.22,8.0,64.0,4.0,4000.0,1560.0,720.0,10,2020,8.82453082152646,180578.77813504823,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.766403404447695
5.0,56,6,6.53,8.0,32.0,2.0,4000.0,1560.0,720.0,9,2020,10.085767441795337,172006.1255742726,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.676209552663108
3.7,100,15,6.8,32.0,256.0,8.0,5000.0,2400.0,1080.0,10,2020,10.085767441795337,381176.4705882353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.608602212415196
4.0,96,15,6.5,25.0,128.0,6.0,5000.0,2340.0,1080.0,10,2020,10.703019723800088,388800.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.213531378012634
3.0,55,34,6.2,16.0,32.0,3.0,3850.0,1520.0,720.0,9,2019,10.703019723800088,176516.12903225806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.605876510840648
5.0,61,32,6.0,13.0,64.0,4.0,3600.0,2160.0,1080.0,8,2018,10.221941283654663,388800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.912303403778454
4.0,50,6,5.7,13.0,32.0,3.0,3075.0,1440.0,720.0,8,2018,9.74090979777877,181894.73684210525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66837625432684
3.0,40,11,5.0,5.0,16.0,2.0,2200.0,1280.0,720.0,6,2017,9.61440449916872,184320.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.475685190008234
4.0,51,19,6.0,8.0,32.0,3.0,2965.0,1440.0,720.0,8,2018,9.680344001221918,172800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.619953024116734
1.3,40,40,5.5,5.0,16.0,2.0,2730.0,1440.0,720.0,7,2018,9.615805480084347,188509.0909090909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.359741184058464
3.0,59,15,6.0,5.0,64.0,4.0,3930.0,2160.0,1080.0,8,2018,9.259035293514941,388800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.710942113509507
3.0,45,9,5.0,5.0,32.0,3.0,3300.0,1280.0,720.0,6,2017,9.41727323724241,184320.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.515856104418415
4.0,62,18,5.5,8.0,64.0,3.0,3200.0,2560.0,1440.0,7,2016,9.61573881119536,670254.5454545454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.847605560984537
4.4,72,17,6.0,8.0,128.0,6.0,3930.0,2880.0,1440.0,8,2017,10.809727948556782,691200.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.169687038409492
4.0,47,4,5.0,5.0,32.0,3.0,2200.0,1280.0,720.0,5,2016,9.61573881119536,184320.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.595056458128497
2.5,52,6,5.5,4.0,16.0,2.0,2800.0,1920.0,1080.0,5,2015,9.61573881119536,377018.1818181818,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.450173365943344
4.0,40,4,5.0,5.0,16.0,2.0,2200.0,1280.0,720.0,6,2016,9.695848187757884,184320.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.507228065989016
1.7,33,14,5.0,5.0,16.0,15.0,2200.0,1280.0,720.0,6,2016,9.711055051991444,184320.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.072623988275152
3.2,60,15,5.5,8.0,32.0,3.0,3200.0,2560.0,1440.0,7,2016,9.41727323724241,670254.5454545454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.731108513345212
3.3,45,4,5.5,5.0,16.0,15.0,2800.0,1280.0,720.0,5,2015,9.41727323724241,167563.63636363635,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.130181455361274
3.0,56,3,5.2,5.0,64.0,4.0,3000.0,2560.0,1440.0,6,2016,9.61440449916872,708923.0769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.852654788802282
4.3,54,3,5.2,5.0,32.0,4.0,3000.0,2560.0,1440.0,6,2016,9.61440449916872,708923.0769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.871377059552914
4.0,45,6,5.5,5.0,16.0,2.0,2800.0,1280.0,720.0,5,2015,9.41727323724241,167563.63636363635,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45845210426534
3.9,63,10,5.2,4.0,32.0,3.0,2840.0,2560.0,1440.0,5,2015,9.711055051991444,708923.0769230769,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7864659117807
4.2,57,7,5.0,4.0,32.0,3.0,2840.0,1920.0,1080.0,5,2015,9.711055051991444,414720.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.676156958297941
4.0,50,4,5.0,4.0,32.0,3.0,2150.0,1920.0,1080.0,6,2015,9.695848187757884,414720.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.660894984456734
4.0,48,3,5.0,4.0,16.0,2.0,2150.0,1920.0,1080.0,6,2015,10.275016625615446,414720.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.573298235353143
4.0,43,13,5.5,5.0,32.0,3.0,2700.0,1280.0,720.0,6,2016,9.210340371976184,167563.63636363635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.550635773902577
5.0,96,5,6.57,16.0,128.0,6.0,4160.0,2400.0,1080.0,10,2020,9.695848187757884,394520.5479452055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.243957583505107
5.0,93,5,6.57,16.0,64.0,6.0,4160.0,2400.0,1080.0,10,2020,9.695848187757884,394520.5479452055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.113127342390262
5.0,90,16,6.3,13.0,128.0,4.0,4000.0,2340.0,1080.0,9,2019,9.952230096524119,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.090267098918428
5.0,86,17,6.3,13.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,9.878169744551839,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.959205214767694
5.0,83,8,6.3,13.0,32.0,3.0,4000.0,2340.0,1080.0,9,2019,9.798071479779479,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.840754049672489
3.7,100,11,6.67,20.0,256.0,12.0,4780.0,2340.0,1080.0,10,2019,11.250248151508014,378890.5547226387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.70985544779752
5.0,100,14,6.47,32.0,128.0,6.0,5260.0,2340.0,1080.0,9,2019,10.725467604939041,390602.7820710974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.282538288552125
3.0,100,15,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,9.674074388208323,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.49204716997999
5.0,98,17,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.621327345686446,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.249123878430904
5.0,95,11,6.39,20.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.51867319162636,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.119683495531385
3.2,100,70,6.53,20.0,128.0,6.0,4500.0,2340.0,1080.0,9,2019,10.126591103050316,387013.78254211333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.091001629720287
3.7,99,18,6.53,20.0,64.0,4.0,4500.0,2340.0,1080.0,9,2019,9.998797732340453,387013.78254211333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.894335697868502
4.8,94,13,6.3,13.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.165813354725493,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.188259477700239
3.7,90,5,6.3,13.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.126591103050316,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.98808920361183
4.0,32,13,5.0,5.0,8.0,1.0,2500.0,854.0,480.0,8,2019,8.85366542803745,81984.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.826984800077529
2.5,28,24,5.0,2.0,8.0,1.0,2000.0,854.0,480.0,8,2019,8.699514748210191,81984.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.726195376183062
5.0,55,21,6.6,8.0,32.0,2.0,5000.0,1600.0,720.0,10,2020,9.210340371976184,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.484851149423207
5.0,58,18,6.52,8.0,32.0,3.0,5000.0,1600.0,720.0,9,2019,9.472704636443673,176687.1165644172,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.508892824323953
5.0,95,13,6.53,16.0,128.0,6.0,4000.0,2340.0,1080.0,10,2020,9.975808214115753,387013.78254211333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.108252901803283
3.0,87,18,6.6,8.0,64.0,4.0,5000.0,1600.0,720.0,10,2020,9.711055051991444,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5317607223359
3.2,61,24,6.6,8.0,64.0,3.0,5000.0,1600.0,720.0,10,2020,9.546812608597396,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.488194246307206
3.0,55,11,6.6,8.0,32.0,2.0,5000.0,1600.0,720.0,10,2020,9.510370887608827,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.357725439308155
3.5,94,40,6.95,16.0,128.0,6.0,5000.0,1640.0,720.0,10,2020,9.952230096524119,169899.28057553957,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.850456644182568
3.3,44,73,6.6,5.0,32.0,2.0,4000.0,1600.0,720.0,9,2019,9.259130536145614,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.348693525957632
3.9,61,39,6.6,16.0,64.0,4.0,4000.0,1600.0,720.0,9,2019,9.602382459752207,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.655512487463007
3.4,61,60,6.6,32.0,64.0,4.0,4000.0,1600.0,720.0,9,2019,9.698920386794853,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.741129153120468
3.2,68,79,6.6,32.0,128.0,6.0,4000.0,1600.0,720.0,9,2019,9.878169744551839,174545.45454545456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.964855626227612
2.2,49,76,6.52,8.0,32.0,2.0,5000.0,1600.0,720.0,8,2019,9.305650551780507,176687.1165644172,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.259117699718233
3.7,57,75,6.52,8.0,32.0,2.0,5000.0,1600.0,720.0,9,2019,9.392661928770137,176687.1165644172,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.356430948109564
4.0,43,72,5.5,8.0,16.0,1.0,3050.0,1440.0,720.0,9,2019,9.071078304642676,188509.0909090909,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.405462864692534
4.8,65,33,6.01,16.0,64.0,4.0,4000.0,2160.0,1080.0,9,2019,9.852194258148577,388153.078202995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828583177279151
3.5,49,34,4.7,8.0,32.0,3.0,3000.0,1280.0,720.0,6,2017,8.987196820661973,196085.1063829787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987196820680861
3.4,100,11,6.8,16.0,128.0,8.0,4300.0,2460.0,1080.0,10,2020,10.675907913990581,390705.8823529412,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.685359498838888
5.0,88,9,6.53,16.0,64.0,4.0,4000.0,2340.0,1080.0,9,2020,9.740968623038354,387013.78254211333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.456368059245651
4.0,55,13,6.26,16.0,32.0,3.0,4000.0,1520.0,720.0,9,2019,9.704975636343447,174824.28115015975,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.144526467774549
3.8,74,16,6.1,8.0,128.0,6.0,3500.0,3120.0,1440.0,9,2019,10.778935456339678,736524.5901639345,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.71576008194092
3.0,47,4,5.2,5.0,16.0,2.0,2700.0,1920.0,1080.0,6,2015,10.778935456339678,398769.23076923075,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.957452576430184
2.3,62,4,5.7,5.0,128.0,4.0,3300.0,2880.0,1440.0,7,2017,9.495444123413163,727578.947368421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.433408449174264
4.0,58,4,5.7,5.0,64.0,4.0,3300.0,2880.0,1440.0,7,2017,10.42225158360364,727578.947368421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.412604027462255
3.8,56,5,5.7,5.0,32.0,4.0,3300.0,2880.0,1440.0,7,2017,10.42225158360364,727578.947368421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.334013049821548
3.0,58,3,5.3,8.0,32.0,3.0,2800.0,2560.0,1440.0,6,2016,10.42225158360364,695547.1698113207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.19992811243104
3.7,32,7,4.7,13.0,8.0,1.0,2440.0,960.0,540.0,4,2014,9.615805480084347,110297.87234042553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.815252021179463
4.6,70,9,6.0,5.0,128.0,4.0,3300.0,2880.0,1440.0,7,2017,11.396391648714276,691200.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.556704929919679
4.7,58,8,5.7,5.0,64.0,4.0,3000.0,2560.0,1440.0,5,2015,10.4341158035983,646736.8421052631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.330071048976507
4.0,57,4,5.7,5.0,32.0,4.0,3000.0,2560.0,1440.0,5,2015,10.373491181781864,646736.8421052631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.220277751396761
3.6,56,13,5.5,8.0,32.0,4.0,3000.0,1280.0,720.0,8,2018,9.677778212399186,167563.63636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.84186544483461
4.3,51,28,5.2,13.0,32.0,3.0,3000.0,1280.0,720.0,7,2017,9.677778212399186,177230.76923076922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.844262629430917
4.0,41,16,5.5,5.0,16.0,2.0,3000.0,1280.0,720.0,8,2018,9.998797732340453,167563.63636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.701076900222196
3.8,53,20,5.5,8.0,32.0,3.0,3300.0,1920.0,1080.0,6,2016,9.998797732340453,377018.1818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.811824563648793
3.4,56,32,5.5,13.0,64.0,3.0,3600.0,1920.0,1080.0,7,2017,9.998797732340453,377018.1818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.908635423180646
3.7,70,73,6.2,8.0,64.0,6.0,3500.0,2960.0,1440.0,8,2018,10.878028324431728,687483.8709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.209869974720299
3.6,66,67,5.8,8.0,64.0,4.0,3000.0,2960.0,1440.0,8,2018,10.203555107263542,734896.551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.148454217566657
2.2,34,25,5.0,5.0,16.0,15.0,2600.0,960.0,540.0,7,2016,10.19950974926291,103680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.23028190933675
3.5,34,13,5.0,5.0,8.0,15.0,2600.0,960.0,540.0,6,2018,10.239924074233857,103680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.37044462795085
3.7,58,19,5.7,16.0,32.0,3.0,3600.0,1920.0,1080.0,6,2017,10.203555107263542,363789.4736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.877489545341428
4.2,47,19,4.7,8.0,16.0,2.0,2350.0,1280.0,720.0,6,2017,10.718852365820323,196085.1063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.763523087958832
3.9,62,17,6.0,16.0,32.0,4.0,3500.0,2220.0,1080.0,7,2018,10.718852365820323,399600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.994040861632264
4.4,61,18,5.6,16.0,32.0,4.0,3000.0,2220.0,1080.0,7,2018,9.350015354048665,428142.85714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.071385953925397
3.0,35,14,5.0,5.0,16.0,2.0,2600.0,1280.0,720.0,5,2016,10.239924074233857,184320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.605181007054167
3.0,53,20,5.5,13.0,16.0,3.0,3600.0,1920.0,1080.0,7,2017,10.373459931293572,377018.1818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.787404030680369
4.4,54,41,5.5,13.0,32.0,3.0,3600.0,1920.0,1080.0,7,2017,10.85897976660942,377018.1818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.905856585537201
4.0,80,12,5.8,10.0,256.0,8.0,3100.0,2280.0,1080.0,9,2019,11.015345067954259,424551.7241379311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.702884069223959
3.5,70,30,5.8,10.0,128.0,6.0,3100.0,2280.0,1080.0,9,2019,10.789298458156308,424551.7241379311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.294451813508267
3.8,76,70,6.1,10.0,128.0,8.0,3400.0,3040.0,1440.0,9,2019,10.941978217862857,717639.3442622952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.529077749131504
4.1,60,92,6.3,8.0,32.0,3.0,5000.0,2340.0,1080.0,8,2019,9.74090979777877,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.868512218976473
3.2,49,19,6.22,5.0,16.0,2.0,3400.0,1520.0,720.0,8,2019,9.615805480084347,175948.5530546624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.651416758306896
4.0,77,35,6.3,24.0,128.0,6.0,3800.0,2220.0,1080.0,8,2018,10.275051108968611,380571.4285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.334715717521059
4.5,69,21,5.8,8.0,128.0,4.0,3000.0,2960.0,1440.0,8,2018,9.5450252980233,734896.551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.348189001545578
4.0,55,20,6.0,16.0,32.0,3.0,3500.0,1480.0,720.0,8,2018,10.275016625615446,177600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.842437955756324
4.7,42,8,6.0,5.0,16.0,2.0,3300.0,1480.0,720.0,8,2018,9.74090979777877,177600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.726989587131298
3.3,68,33,6.0,24.0,64.0,4.0,3300.0,2220.0,1080.0,8,2018,9.74090979777877,399600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.087087133520113
4.7,55,20,6.09,8.0,32.0,3.0,3020.0,1560.0,720.0,9,2019,9.51044496442652,184433.49753694583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.697779090088922
3.4,100,52,6.26,32.0,128.0,8.0,3750.0,2340.0,1080.0,9,2019,10.419300717813158,403706.07028754,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.32707634453521
3.4,94,74,6.59,16.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.146394514691288,383490.13657056144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.060236988280138
3.4,93,66,6.15,24.0,128.0,6.0,3340.0,2312.0,1080.0,9,2019,10.106428396532818,406009.7560975609,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.173971652188115
3.0,98,21,6.52,32.0,128.0,8.0,4500.0,2400.0,1176.0,10,2019,9.723104116372433,432883.43558282213,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.282372048755581
5.0,100,8,6.52,32.0,256.0,8.0,4500.0,2400.0,1176.0,10,2019,11.170435156023453,432883.43558282213,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.676486030925732
3.8,97,10,6.62,24.0,128.0,8.0,4200.0,2340.0,1080.0,10,2019,9.74090979777877,381752.2658610272,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26229868317743
4.0,93,7,6.62,24.0,128.0,6.0,4200.0,2340.0,1080.0,10,2019,9.305559638557117,381752.2658610272,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.165696162610946
2.5,100,16,6.59,16.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,10.087058328730514,383490.13657056144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.387325467099553
4.5,98,9,6.59,16.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,10.106387579373278,383490.13657056144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.256728626594999
5.0,95,16,6.59,16.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,9.668524424416576,383490.13657056144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17722599674073
